OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
7479,妫水北街,gsbj,605557,598541,3,0904|090a|0917,30,1,2,1,,366489,366490,5,0.008,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00009017031
7480,妫水北街,gsbj,605557,598543,3,0904|090a|0917,30,1,2,1,,366493,366494,5,0.006,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00007052561
7481,妫水北街,gsbj,605557,598545,1,090a,30,2,2,1,,366496,366494,5,0.096,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00086113513
7482,妫水北街,gsbj,605557,598546,3,0904|090a|0917,30,1,2,1,,366495,366496,5,0.006,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00006966036
7483,妫水北街,gsbj,605557,598554,1,090a,30,2,2,1,,74980631,366509,5,0.193,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00175071938
7484,妫水南街,gsnj,605557,598565,1,090a,30,2,2,1,,366517,366516,5,0.149,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00135144005
7485,妫水南街,gsnj,605557,598571,1,090a,30,2,2,1,,366519,366520,5,0.101,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00092182249
7486,妫水南街,gsnj,605557,598573,1,090a,30,2,2,1,,366520,366521,5,0.151,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00144530682
7487,妫水南街,gsnj,605557,598576,3,0904|090a|0917,30,1,2,1,,366524,366523,5,0.007,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00008034117
7488,妫水南街,gsnj,605557,598578,1,090a,30,2,2,1,,366526,366518,5,0.129,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00117176908
7489,妫水南街,gsnj,605557,598579,3,0904|090a|0917,30,1,2,1,,366525,366526,5,0.007,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00008216147
7490,妫水南街,gsnj,605557,598581,3,0904|090a|0917,30,1,2,1,,366527,366528,5,0.007,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00008215064
7491,妫水南街,gsnj,605557,598582,1,090a,30,2,2,1,,366528,366529,5,0.046,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00041761717
7492,妫水南街,gsnj,605557,598583,1,090a,30,2,2,1,,366529,366530,5,0.145,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00132761315
7493,,,605557,598584,1,0904,30,1,2,1,,365630,366529,5,0.007,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00008215064
7494,妫水南街,gsnj,605557,598589,1,090a,30,2,2,1,,366531,366524,5,0.178,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00162046072
7495,妫水南街,gsnj,605557,598592,3,0904|090a|0917,30,1,2,1,,366531,366532,5,0.006,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00007052561
7496,妫水南街,gsnj,605557,598595,1,090a,30,2,2,1,,366518,366534,5,0.050,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00045613509
7497,妫水南街,gsnj,605557,598596,1,090a,30,2,2,1,,366534,366519,5,0.149,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00135913046
