OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
18634,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154688,2,0002|000c,55,3,1,1,,505553,12498031,3,0.195,1,1,,0,1,0,110113,110113,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00200555666
18635,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154689,2,0002|000c,55,3,1,1,,12498031,509760,3,0.265,1,1,,0,1,0,110113,110113,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00273092492
18636,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154690,2,0002|000c,55,3,1,1,,541522,12498032,3,0.104,1,1,,0,1,0,110113,110113,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00106240908
18637,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154691,2,0002|000c,55,3,1,1,,12498032,505553,3,0.134,1,1,,0,1,0,110113,110113,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00137518699
18638,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154692,2,0002|000c,55,3,1,1,,74306864,12498033,1,0.127,1,1,,0,1,0,110105,110105,0,,,2,,3,2,11100001110000000000000000000000,0,0,,,,1200,,1,0,,2,0.00138777940
18639,S12-首都机场高速公路,s12-sdjcgsgl,605604,15154693,2,0002|000c,55,3,1,1,,12498033,506340,1,0.233,1,1,,0,1,0,110105,110105,0,,,2,,3,2,11100001110000000000000000000000,0,0,,,,1200,,1,0,,2,0.00250703621
18640,G6-京藏高速公路,g6-jzgsgl,605612,15154694,2,0002|000c,55,2,1,1,,10610856,12498034,1,0.021,1,1,,0,1,0,110114,110114,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00022202497
18641,G6-京藏高速公路,g6-jzgsgl,605612,15154695,2,0002|000c,55,2,1,1,,12498034,1037502,1,0.029,1,1,,0,1,0,110114,110114,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00029985342
18642,G6-京藏高速公路,g6-jzgsgl,605612,15154696,2,0002|000c,55,2,1,1,,1040527,12498035,1,0.266,1,1,,0,1,0,110114,110114,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00263353465
18643,G6-京藏高速公路,g6-jzgsgl,605612,15154697,2,0002|000c,55,2,1,1,,12498035,1037497,1,0.035,1,1,,0,1,0,110114,110114,0,,,2,3,,2,11100001110000000000000000000000,0,0,,,1200,,1,,0,,2,0.00034718333
18644,S28-机场北线高速公路,s28-jcbxgsgl,605613,15154698,2,0002|000c,55,3,1,1,,1295263,12498036,3,0.043,1,1,,0,1,0,110113,110113,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00050194189
18645,S28-机场北线高速公路,s28-jcbxgsgl,605613,15154699,2,0002|000c,55,3,1,1,,12498036,10001278641,3,0.742,1,1,,0,1,0,110113,110113,0,,,3,,2,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,2,0.00863285639
