OBJECTID,NAME,PYNAME,MAPID,ID,KIND,SNODE_ID,ENODE_ID,Shape_Leng
1338,,,595662,10000024496,0242,10000025850,10000029249,0.00129947333
1339,,,595662,10000024497,0242,10000000377,10000029249,0.00272603299
1340,京包线,jbx,605603,10000009198,0242,10000016785,10000011030,0.00162021288
1341,,,595641,10000018362,0242,10000005419,10000021924,0.00567777727
1342,京通线,jtx,605655,10000021486,0242,210000024243,10000025667,0.02716719967
1343,京津高速铁路,jjgstl,595645,10000026754,0242,110000021381,110000011440,0.08815064532
1344,,,595640,10000007244,0242,10000022682,10000008707,0.00818913008
1345,京沪线,jhx,595661,10000007866,0242,10000026158,10000009439,0.00480604137
1346,,,595661,10000007867,0242,10000008801,10000009439,0.00871344153
1347,,,605507,10000002686,0242,10000020705,210000003234,0.01621809786
1348,京包线,jbx,595664,10000012837,0242,10000001858,110000015344,0.01563382960
1349,,,595672,10000002465,0242,10000017248,10000002971,0.00375046513
1350,,,605640,10000002574,0242,10000020990,10000003103,0.00613804598
1351,丰沙线,fsx,605506,10000002227,0242,10000013185,110000002689,0.06859081606
1353,双丰线,sfx,595652,10000009461,0242,110000004559,10000011341,0.00593488602
1354,京包线,jbx,595672,10000008362,0242,110000008972,10000010026,0.00052083281
1355,,,595670,10000022903,0242,10000013344,10000027338,0.00182968851
1356,,,595640,10000023055,0242,10000026474,10000027508,0.00599878815
1357,京承线,jcx,605605,10000006806,0242,10000007805,10000008191,0.01144387351
1358,,,595650,10000006813,0242,10000028070,10000008201,0.01531293891
1359,,,605506,10000010975,0242,10000022473,10000013099,0.01654262807
1360,,,595642,10000009533,0242,10000008554,10000011424,0.00589893511
1361,,,595670,10000010236,0242,10000027338,10000012243,0.00045803714
1362,丰沙线,fsx,605516,10000021730,0242,210000000472,10000025965,0.00743153110
1363,双丰线,sfx,595664,10000019935,0242,10000026665,10000023808,0.01704845939
1364,,,595662,10000021755,0242,210000008421,10000025992,0.00301280285
1365,,,595661,10000021958,0242,10000028274,10000026231,0.00199547625
1366,京沪线,jhx,595662,10000013375,0242,10000028133,10000016007,0.01868802162
1367,,,595630,10000013923,0242,10000029171,10000016674,0.00007198942
1368,,,595674,10000013927,0242,10000012442,10000016680,0.00287425003
1369,,,595652,10000014084,0242,10000014127,10000016869,0.00767486139
1370,京沪线,jhx,595652,10000014085,0242,10000010740,10000016869,0.00841291598
1371,,,595665,10000004180,0242,10000013834,10000005040,0.00775418965
1373,,,595651,10000017193,0242,10000024644,10000020540,0.00402225192
1374,,,595650,10000021632,0242,10000013246,10000025841,0.02264185004
1375,,,595670,10000017932,0242,10000002815,10000021412,0.00314623483
1376,,,595661,10000018571,0242,10000009439,10000022183,0.00367495546
1377,,,595664,10000019704,0242,10000019855,10000023530,0.01485948449
1378,,,595664,10000019705,0242,10000002487,10000023530,0.00390126100
1379,,,595671,10000019823,0242,10000011678,10000023671,0.02354219933
1380,京承线,jcx,605635,10000009145,0242,10000023632,10000010964,0.00020644475
1381,,,595664,10000012043,0242,10000023037,10000014399,0.01506754783
1382,,,595664,10000012044,0242,10000016975,10000014399,0.00472935908
1383,,,595665,10000010542,0242,10000023161,210000012590,0.00549398103
1384,,,595577,10000015186,0242,10000011965,10000018191,0.00559181698
1385,,,605547,10000006095,0242,10000010109,10000007353,0.00539207216
1386,,,595670,10000019070,0242,10000008905,10000022774,0.00154170639
1387,,,595665,10000019168,0242,10000028537,10000022880,0.00010769612
1388,,,595663,10000015980,0242,10000028429,10000019116,0.00446262647
1389,,,595670,10000003303,0242,10000021412,10000003966,0.00688404904
1390,,,595670,10000021073,0242,110000014496,10000025179,0.01356360961
1391,,,595630,10000015808,0242,10000016674,10000018924,0.00491565233
1393,,,595650,10000023520,0242,10000025841,10000028070,0.01632506717
1394,,,595674,10000024116,0242,10000026194,10000028784,0.00096496942
1395,京石客运专线,jskyzx,595620,10046353212,0242,210046165350,110046351327,0.09564046087
1396,京石客运专线,jskyzx,595630,10046353214,0242,210046351327,110046351328,0.00586595920
1397,京承线,jcx,605741,10000029152,0242,110000022084,210000024198,0.03236495533
1398,,,595641,10000022056,0242,110000006508,10000026337,0.00184213252
1399,,,595660,10000006883,0242,10000013890,110000008284,0.00644354055
1400,,,595670,10000022829,0242,10000025179,10000027255,0.06723253019
1401,,,595537,10000016345,0242,110000012741,10000019557,0.02399893637
1402,,,595537,10000016346,0242,10000003394,10000019557,0.00730249331
1403,京通线,jtx,615701,10000016354,0242,10000013390,10000019567,0.05168230487
1404,,,605700,10000016360,0242,10000011618,10000019573,0.00698836361
1405,,,595674,10000023091,0242,10000003490,10000027552,0.00113887180
1406,,,595664,10000022676,0242,10000006108,10000027071,0.06945418199
1407,,,595671,10000022693,0242,10000026625,10000027092,0.00720387667
1408,京津高速铁路,jjgstl,595664,10000025207,0242,210000016221,210000003406,0.01098015205
1409,,,605622,10000028858,0242,10000017876,110000022668,0.00629909893
1410,京包线,jbx,605602,10000014225,0242,10000028194,10000017029,0.01452625418
1411,京包线,jbx,605602,10000014226,0242,10000022567,10000017029,0.00183874593
1412,京包线,jbx,605611,10000014233,0242,110000017558,10000017039,0.01955760176
1413,京包线,jbx,605612,10000029003,0242,10000022143,210000023470,0.01559914894
1414,,,595664,10000007879,0242,10000027071,10000009453,0.01949653257
1416,,,595653,10000957738,0242,10046270328,10000954575,0.00007974005
1417,,,595653,10000957739,0242,10000954575,10046270327,0.00379255756
1418,,,595547,10000012574,0242,110000000290,10000015040,0.03765196403
1419,,,605605,10000015216,0242,10000009684,10000018222,0.00012979068
1420,京原线,jyx,595557,10000015245,0242,10000020075,10000018261,0.01618707705
1421,,,595672,10000021448,0242,10000011287,10000025624,0.00003601946
1422,,,605623,10000021453,0242,210000022668,10000025629,0.01735597819
1423,,,595537,10000020012,0242,10000015139,10000023913,0.00730285269
1424,,,605635,10000020018,0242,10000010964,10000023918,0.00115253347
1425,,,595547,10000023856,0242,10000027480,210000028475,0.00150074053
1426,京承线,jcx,605646,10000022062,0242,10000016616,10000026343,0.02069486378
1427,,,595651,10000022097,0242,10000012749,10000026383,0.00343084179
1428,京广线,jgx,595651,10000022098,0242,10000009601,10000026383,0.01823198601
1429,,,605547,10000026098,0242,10000014114,110000007872,0.04891096646
1430,京包线,jbx,605547,10000008138,0242,10000014114,10000009760,0.06131835494
1431,,,605645,10000008143,0242,10000003314,10000009766,0.00008547048
1432,,,595674,10000007689,0242,10000028784,10000009241,0.00241040728
1433,,,605547,10000007703,0242,10000007353,10000009255,0.00012153360
1434,,,605621,10000002396,0242,10000005045,110000002887,0.03340691517
1435,京承线,jcx,605646,10001090740,0242,10000028938,10001086577,0.01649028278
1436,京承线,jcx,605646,10001090741,0242,10001086577,10000016616,0.00311162908
1437,,,605646,10001090743,0242,10001086577,10001086578,0.00182585277
1438,,,605646,10001090745,0242,10001086578,10001086579,0.00019264819
1439,,,605646,10001090747,0242,10001086579,10001086580,0.00609498295
1441,大秦线,dqx,605635,10000017231,0242,210000017229,210000020581,0.12702594141
1442,,,595547,10000017240,0242,10000025278,10000020594,0.00938163417
1443,丰沙线,fsx,605507,10000017532,0242,10000020705,210000020940,0.08128332700
1444,,,605602,10000017535,0242,10000022567,10000020943,0.01676834721
1446,京承线,jcx,605615,10000012137,0242,210000028251,10000014502,0.08401403563
1447,,,595642,10000005157,0242,10000019011,10000006218,0.00023198987
1448,,,595641,10000022196,0242,10000011933,10000026508,0.02705462588
1449,,,595630,10000024429,0242,10000023635,10000029171,0.00780508593
1450,京原线,jyx,595537,10000025073,0242,210000009329,110000002683,0.02873132369
1451,京津高速铁路,jjgstl,595655,10000025918,0242,10000005632,210000006964,0.00269402760
1452,京九线,jjx,595612,10000016669,0242,210000003320,110000019939,0.08784527589
1453,,,595665,10000019407,0242,210000017376,10000023161,0.00541865196
1454,,,595630,10000009438,0242,10000028088,10000011315,0.00010284346
1455,京包线,jbx,605630,10000022991,0242,10000019402,110000027434,0.00678836629
1456,,,595662,10000017139,0242,10000016831,10000020479,0.00026010000
1457,,,595662,10000017140,0242,10000006866,10000020479,0.00751140956
1458,京广线,jgx,595620,10000024883,0242,210000011180,110000001820,0.08646011963
1459,京原线,jyx,595660,10000003193,0242,10000013890,110000003836,0.00420147476
1460,,,595653,10046272211,0242,10046270327,10046270326,0.00347511580
1461,,,595653,10046272217,0242,10046270330,10046270329,0.00226839216
1462,,,595653,10046272219,0242,10046270331,10046270328,0.00475810051
1463,,,595653,10046272220,0242,10046270329,10046270332,0.00094357628
1464,,,595653,10046272221,0242,10046270332,10046270331,0.00048268137
1465,,,595653,10046272223,0242,10046270333,10046270330,0.00578487357
1466,,,595653,10046272225,0242,10046270334,10046270333,0.00521295846
1467,,,595653,10046272228,0242,10046243337,10046270336,0.00220997245
1468,,,595653,10046272229,0242,10046270336,10046270335,0.00632656176
1469,,,595653,10046272230,0242,10046270335,10046270337,0.00142822206
1470,,,595653,10046272231,0242,10046270337,10046270334,0.00702651453
1471,京承线,jcx,595664,10000022771,0242,10000008150,110000027176,0.00578849130
1472,,,595661,10000007328,0242,10000007097,10000008801,0.00785869861
1473,,,595661,10000009302,0242,210000008284,210000011154,0.01000193345
1474,,,595661,10000017401,0242,10000003820,10000020780,0.00921567386
1475,京原线,jyx,595661,10000017414,0242,10000016892,10000020793,0.00141648645
1476,京秦线,jqx,595676,10000026548,0242,110000021706,210000010348,0.12628863500
1477,,,595672,10000014404,0242,10000022603,10000017248,0.00009999000
1478,京广线,jgx,595641,10000025131,0242,10000026337,110000003004,0.00147906391
1479,京包线,jbx,595674,10000011246,0242,10000020964,10000013421,0.00534931539
1480,京沪线,jhx,595661,10000004274,0242,10000002318,10000005148,0.05159847023
1481,京沪线,jhx,595662,10000000327,0242,10000014421,10000000377,0.01076669360
1482,,,605621,10000000330,0242,10000008719,10000000381,0.00460239324
1483,,,595661,10000022977,0242,110000002043,10000027421,0.01325312161
1484,,,605605,10030073439,0242,10000018222,10030071838,0.00314836063
1485,,,605605,10030073440,0242,10030071838,210000012208,0.01223019522
1486,京原线,jyx,595534,10000025471,0242,110000001088,110000004727,0.10036343038
1487,京沪线,jhx,595633,10000013687,0242,110000011218,110000016386,0.10880289215
1488,京承线,jcx,605646,10000024238,0242,110000014538,10000028938,0.00296779089
1489,,,595670,10000024252,0242,10000022788,10000028958,0.00249741702
1491,,,605645,10000016203,0242,10000004476,10000019385,0.00778207257
1492,双丰线,sfx,595652,10000007457,0242,10000019216,10000008956,0.00049650151
1493,,,595652,10000007458,0242,10000000351,10000008956,0.00010772095
1494,,,605645,10000007505,0242,10000007576,10000009015,0.01007375883
1495,大秦线,dqx,605557,10000007506,0242,10000009132,10000009016,0.00746420206
1496,,,595661,10000007510,0242,10000027453,10000009021,0.00415799470
1497,,,595674,10000007486,0242,10000013579,10000008993,0.00293133832
1498,西北环线,xbhx,605600,10000012948,0242,10000021864,10000015472,0.01311877990
1499,,,595641,10000008614,0242,10000015397,10000010331,0.00284141480
1500,,,595655,10040117457,0242,10040115851,10000014808,0.00995711410
1501,,,605634,10000000411,0242,10000028598,10000000490,0.00452593540
1502,,,595640,10000000429,0242,10000018034,10000000512,0.01805100437
1503,京津高速铁路,jjgstl,595646,10000017907,0242,210000000271,210000021381,0.03804662640
1504,,,605644,10000016606,0242,210000028502,10000019864,0.00589455138
1505,,,595664,10000001558,0242,10000027991,10000001858,0.00200169673
1506,,,595664,10000001559,0242,10000016143,10000001858,0.01102374841
1507,,,595642,10000001723,0242,10000018024,10000002059,0.00050281871
1508,,,605645,10000000523,0242,10000019385,10000000627,0.00641427904
1509,丰沙线,fsx,595670,10000016286,0242,10000001897,10000019484,0.00549678800
1510,大秦线,dqx,605617,10000018256,0242,10000012828,110000021787,0.05216136528
1511,京沪线,jhx,595662,10000000871,0242,10000022089,10000001033,0.00040372010
1512,,,595674,10000027169,0242,10000008993,110000013730,0.00663555368
1513,,,595662,10000007825,0242,10000014421,10000009395,0.00279944313
1514,京包线,jbx,605621,10000012271,0242,210000023911,10000014667,0.05749664471
1515,,,595672,10000012282,0242,10000011132,10000014683,0.00317250984
1516,大秦线,dqx,605700,10000015288,0242,110000006829,10000018309,0.10719204679
1517,,,595665,10040118464,0242,10000029129,10040116855,0.00007201423
1518,,,595665,10040118465,0242,10040116855,10000026406,0.02406755667
1519,,,595577,10000000179,0242,10000003214,110000000201,0.03326723188
1520,京通线,jtx,615700,10000008656,0242,210000005570,10000010381,0.00181995346
1521,,,595661,10000021959,0242,10000020758,10000026231,0.01468354133
1522,京广线,jgx,595661,10000021960,0242,10000017888,10000026231,0.00806662165
1523,,,595662,10000014051,0242,10000020231,10000016831,0.00439212691
1524,,,595662,10000014052,0242,10000007011,10000016831,0.01021043307
1525,,,595672,10000014064,0242,10000009552,10000016844,0.00122312416
1526,,,595642,10000015052,0242,10000006218,10000018024,0.00544062820
1527,丰沙线,fsx,595661,10000014100,0242,10000026158,10000016887,0.03153380096
1528,京原线,jyx,595661,10000014104,0242,10000002450,10000016892,0.00062914267
1529,,,605621,10000004184,0242,10000017012,10000005045,0.04815106619
1530,京包线,jbx,605604,10000017480,0242,210000013892,210000020877,0.01056023802
1531,,,595640,10000017481,0242,10000008707,10000020878,0.00308964353
1532,京包线,jbx,605612,10000018540,0242,10000017333,10000022143,0.01544002249
1533,,,595665,10000016911,0242,10000018528,10000020221,0.00005828221
1534,,,595653,10046272209,0242,10046270326,10046243336,0.00579309530
1535,京通线,jtx,605667,10000021633,0242,210000002017,110000025842,0.12032224547
1536,京沪线,jhx,595662,10000021640,0242,10000012293,10000025850,0.03463649427
1537,,,595661,10000020154,0242,10000022183,10000024077,0.03028158363
1538,,,595671,10000020161,0242,210000014163,10000024091,0.01629140304
1539,,,595671,10000007120,0242,10000023099,10000008563,0.01776763001
1540,,,595665,10000023909,0242,10000026406,10000028537,0.00018686473
1541,,,595671,10000024928,0242,10000002638,210000002043,0.03253778357
1542,丰沙线,fsx,605506,10000024626,0242,10000026965,110000000472,0.00679359739
1544,京包线,jbx,605631,10000026841,0242,10000006148,210000011924,0.00335548475
1545,京秦线,jqx,595665,10000012601,0242,110000000563,10000015075,0.02651640666
1546,京通线,jtx,615700,10000027138,0242,10000010381,110000013603,0.02268056335
1547,,,605700,10000009694,0242,10000002309,10000011618,0.00158471569
1548,双丰线,sfx,595652,10000990736,0242,110000023252,10000987574,0.02433894750
1549,双丰线,sfx,595652,10000990737,0242,10000987574,10000008892,0.00065689208
1550,,,605700,10000001922,0242,210000024313,10000002309,0.00175327834
1551,京沪线,jhx,595661,10000001928,0242,210000006745,10000002318,0.00132827925
1552,京承线,jcx,605635,10000006433,0242,10000025503,10000007752,0.05083872895
1554,京通线,jtx,605645,10000003548,0242,10000012847,10000004261,0.03532223664
1555,,,595664,10000013490,0242,10000014399,10000016143,0.00399978033
1556,,,595670,10000000930,0242,10000029276,10000001103,0.00809257946
1557,西北环线,xbhx,595670,10000000931,0242,10000015936,10000001103,0.01484219387
1558,京包线,jbx,605602,10000003280,0242,10000017029,10000003937,0.01380205602
1559,京沪线,jhx,595634,10000001844,0242,210000016386,210000002206,0.07911306508
1560,丰沙线,fsx,595661,10000002246,0242,10000027453,10000002710,0.00905870613
1561,,,595661,10000002247,0242,10000009021,10000002710,0.00508115292
1562,丰沙线,fsx,595670,10000001590,0242,10000024366,10000001897,0.06363985991
1563,京包线,jbx,595674,10000001628,0242,10000015686,10000001943,0.00910415893
1564,双丰线,sfx,595664,10000000754,0242,10000023808,210000000895,0.00739786874
1565,,,605605,10000012098,0242,10000009978,10000014460,0.00014843366
1566,,,605621,10000000778,0242,10000005290,10000000925,0.00780293391
1567,,,595537,10000000383,0242,10000019557,10000000452,0.00243939158
1568,,,605547,10040118468,0242,10000003465,10040116857,0.02356679587
1570,,,595665,10040118462,0242,10000021992,10040116854,0.00604311626
1571,,,595665,10040118463,0242,10040116854,10000028038,0.00013419121
1572,,,595663,10000000945,0242,10000028429,110000001120,0.05670743280
1573,,,595662,10000000684,0242,10000006332,10000000818,0.00960371912
1574,京包线,jbx,605621,10000000554,0242,10000010174,10000000660,0.00724751873
1575,京沪线,jhx,595661,10000018694,0242,10000025268,10000022337,0.00011043687
1576,京包线,jbx,605547,10000012439,0242,210000004495,10000014880,0.03037483103
1578,,,595672,10000001106,0242,10000003086,210000001309,0.00393388976
1579,,,595665,10000011588,0242,10000022880,10000013834,0.00016122929
1580,京沪线,jhx,595651,10000001530,0242,10000028096,10000001827,0.00173346222
1581,,,595661,10000001190,0242,10000015990,10000001416,0.02160564155
1582,,,595651,10000001809,0242,110000011154,10000002163,0.02551455847
1583,西北环线,xbhx,605610,10000001810,0242,10000021263,10000002164,0.02540375199
1584,丰沙线,fsx,595577,10000004645,0242,10000003214,110000005588,0.01342205447
1585,,,595661,10000005258,0242,10000024497,10000006341,0.00359853416
1586,,,595661,10000005259,0242,10000014862,10000006341,0.00517190284
1587,,,595672,10000002561,0242,10000019163,10000003086,0.00837853646
1588,,,595652,10000000305,0242,10000003048,10000000351,0.00596887950
1589,,,595547,10000018052,0242,10000015040,10000021555,0.00177005098
1590,京包线,jbx,605630,10000016216,0242,10000013882,10000019402,0.03203328830
1591,,,595661,10000013361,0242,10000028274,10000015990,0.01104731047
1592,,,595661,10000013362,0242,10000009021,10000015990,0.00280876253
1593,,,595655,10040117456,0242,110000021355,10040115851,0.00436859658
1594,京包线,jbx,605603,10000027188,0242,10000016944,110000013892,0.03173313981
1595,,,595665,10000001398,0242,10000015075,10000001672,0.00087654167
1596,,,605633,10000001751,0242,210000027444,110000002092,0.02311961478
1597,京通线,jtx,605666,10000001685,0242,210000009193,110000002017,0.10396717795
1599,,,595652,10000013538,0242,10000014034,10000016207,0.01604495776
1600,京通线,jtx,605770,10000004630,0242,210000028778,110000005570,0.15352898518
1601,,,595662,10000005247,0242,10000020479,10000006332,0.00155368152
1602,,,595662,10000005248,0242,10000016831,10000006332,0.00159940939
1603,,,595630,10000010495,0242,210000023415,10000012536,0.02470495909
1604,京包线,jbx,605640,10000007761,0242,210000006533,10000009320,0.00825171602
1605,京承线,jcx,605634,10000003397,0242,110000018036,10000004074,0.00490664487
1606,,,595671,10000011804,0242,110000001309,10000014093,0.00258040698
1607,,,595664,10000002065,0242,10000006473,10000002487,0.01627674306
1608,,,595664,10000002066,0242,10000006473,10000002487,0.01625120472
1609,双丰线,sfx,595662,10000002552,0242,10000025992,10000003070,0.00118383117
1610,双丰线,sfx,595652,10000011607,0242,10000010702,10000013856,0.00112992730
1611,,,595670,10000016144,0242,10000003966,10000019310,0.00491425393
1612,,,595537,10000015692,0242,110000028475,10000018781,0.01489519006
1613,,,595672,10000018491,0242,10000013809,10000022087,0.01404276975
1614,京沪线,jhx,595662,10000018493,0242,10000007011,10000022089,0.00665722968
1615,京沪高速铁路,jhgstl,595633,10000015901,0242,110000007605,110000019029,0.10986982307
1616,京承线,jcx,605605,10000015906,0242,10000016705,10000019035,0.00851308768
1618,丰沙线,fsx,605516,10000011077,0242,10000008777,210000013220,0.00905922444
1619,大秦线,dqx,605634,10000023957,0242,10000001166,10000028598,0.10632359742
1620,丰沙线,fsx,605515,10000024955,0242,10000004925,110000002173,0.07091679140
1621,京秦线,jqx,595675,10000024647,0242,110000010348,210000000563,0.04009498755
1622,京包线,jbx,605547,10000011821,0242,10000014880,10000014114,0.00780151632
1624,京承线,jcx,605647,10000027311,0242,10000012192,210000014538,0.01152785214
1625,京包线,jbx,605612,10000014462,0242,10000023162,10000017333,0.02671269158
1626,,,595661,10000005892,0242,10000009879,10000007097,0.00011046950
1627,京原线,jyx,595650,10000011096,0242,10000027283,10000013246,0.06786296533
1628,,,595650,10000011097,0242,210000010427,10000013246,0.01207389895
1629,大秦线,dqx,605625,10000029661,0242,110000020581,110000026989,0.00324228139
1630,京承线,jcx,605635,10000011118,0242,210000026865,10000013275,0.02341238963
1631,西北环线,xbhx,605600,10000005618,0242,10000013666,110000006771,0.01391692782
1632,京津高速铁路,jjgstl,595654,10000006309,0242,110000006964,110000007611,0.08052322099
1633,京津高速铁路,jjgstl,595655,10000007185,0242,210000011440,10000008638,0.07138285306
1634,,,605605,10000008082,0242,10000014460,10000009684,0.03895953603
1635,,,595674,10000008126,0242,10000028784,10000009744,0.00392632026
1636,京承线,jcx,605647,10000010193,0242,10000013471,10000012192,0.05075866894
1637,,,595672,10000009286,0242,10000024807,10000011132,0.00401241218
1638,,,595672,10000020209,0242,10000014683,10000024156,0.00299924999
1639,京广线,jgx,595630,10000014523,0242,10000025531,10000017411,0.01165427526
1640,,,595630,10000014524,0242,10000018924,10000017411,0.00531846125
1641,,,605605,10000014525,0242,10000017715,10000017412,0.00199831799
1642,京沪线,jhx,595652,10000016068,0242,10000020849,10000019216,0.00511082907
1643,,,595664,10000013119,0242,10000014922,10000015684,0.00011034045
1644,京包线,jbx,595674,10000013121,0242,110000020877,10000015686,0.01172326365
1645,,,595651,10000010683,0242,10000020540,10000012749,0.00275641249
1646,,,595557,10000010684,0242,110000017255,10000012750,0.04062400162
1647,京沪线,jhx,595661,10000010776,0242,10000029097,10000012859,0.00006012002
1648,京承线,jcx,605605,10000018105,0242,10000023687,10000021608,0.01166617744
1649,京沪线,jhx,595652,10000017458,0242,10000012739,10000020849,0.00045025191
1650,,,595652,10000017459,0242,10000004865,10000020849,0.01145756358
1651,京承线,jcx,605605,10000019834,0242,10000017715,10000023687,0.00215176608
1652,,,595671,10000019836,0242,10000027092,10000023689,0.00062028211
1653,京九线,jjx,595632,10000007128,0242,210000006494,10000008574,0.03144036789
1654,,,605621,10000008624,0242,10000017833,10000010344,0.00288976895
1655,,,605635,10000010388,0242,10000023918,10000012418,0.00944639003
1656,,,595672,10000014794,0242,10000010084,10000017734,0.01129375305
1658,西北环线,xbhx,605611,10000023469,0242,10000027740,10000028014,0.01583571019
1659,京原线,jyx,595661,10000023582,0242,10000011808,10000028143,0.04917409411
1660,京通线,jtx,605645,10000010767,0242,210000015038,10000012847,0.03337837101
1661,,,605645,10000010768,0242,10000007576,10000012847,0.01302804209
1662,西北环线,xbhx,605600,10000011448,0242,10000015472,10000013666,0.00462913965
1663,京包线,jbx,595672,10000010402,0242,10000019429,10000012435,0.01323580847
1664,,,595674,10000010407,0242,10000022477,10000012442,0.00314084907
1665,,,595674,10000010408,0242,10000013421,10000012442,0.00067239557
1666,京承线,jcx,605646,10000016036,0242,10000021043,10000019177,0.02956208466
1668,,,595642,10000015596,0242,10000020314,10000018672,0.01330822618
1669,京承线,jcx,605646,10000017625,0242,10000026343,10000021043,0.01544271085
1670,京承线,jcx,605635,10000028005,0242,210000004781,210000018036,0.02240200626
1671,京津高速铁路,jjgstl,595654,10000027645,0242,110000021907,110000016221,0.02681561225
1672,,,595661,10000026192,0242,10000006341,110000008421,0.01286866322
1673,京沪高速铁路,jhgstl,595634,10000026236,0242,210000019029,210000008651,0.07854912469
1674,京通线,jtx,605655,10000007953,0242,10000025667,10000009538,0.01353208832
1675,,,595672,10000007964,0242,10000024156,10000009552,0.00314974596
1676,京津高速铁路,jjgstl,595664,10000028710,0242,210000007611,210000021907,0.01760205720
1677,京沪高速铁路,jhgstl,595652,10000026611,0242,110000000695,210000010665,0.08825758423
1678,京承线,jcx,605646,10000028667,0242,10000024076,210000021692,0.05871641390
1679,京承线,jcx,605751,10000028754,0242,210000017467,210000022084,0.09884490524
1680,京沪线,jhx,595652,10000002814,0242,210000012066,10000003390,0.00139641059
1681,,,595537,10000002816,0242,10000018781,10000003394,0.01214674022
1682,京沪线,jhx,595662,10000012064,0242,210000012201,10000014421,0.00500627646
1683,京包线,jbx,595672,10000013837,0242,10000021688,10000016573,0.00008540734
1684,,,605607,10000015010,0242,10000016647,10000017976,0.00425018016
1685,,,605547,10000013245,0242,10000014880,10000015844,0.00861697323
1686,,,595664,10000013251,0242,10000009453,10000015853,0.00011034045
1687,,,595670,10000007415,0242,10000019310,10000008905,0.00232883381
1688,,,595671,10000019359,0242,10000019626,10000023099,0.00959684407
1689,,,595664,10000019304,0242,10000019855,10000023037,0.00598332564
1690,,,595664,10000019305,0242,10000016975,10000023037,0.01269214749
1691,京承线,jcx,595665,10000018250,0242,210000027176,10000021780,0.01232204816
1692,大秦线,dqx,605650,10000029991,0242,210000025305,210000028694,0.14039813980
1693,大秦线,dqx,605567,10000024557,0242,210000010758,210000000178,0.06582570947
1694,京包线,jbx,605621,10000026619,0242,110000011924,210000010714,0.02043221988
1695,,,595664,10000014494,0242,10000004796,110000017376,0.00576945171
1696,,,595665,10000004318,0242,10000013881,10000005194,0.00228921307
1697,,,605621,10000003625,0242,10000000381,10000004363,0.00009851347
1698,,,595547,10000006202,0242,10000020594,10000007478,0.02684180997
1700,,,595674,10000007368,0242,10000016680,10000008853,0.00517824522
1701,,,595652,10000007370,0242,10000020382,10000008855,0.00844629915
1702,京沪线,jhx,595652,10000008951,0242,10000019216,10000010740,0.00012048241
1703,京包线,jbx,605602,10000024007,0242,10000003937,10000028655,0.02270206303
1704,京沪高速铁路,jhgstl,595662,10000024667,0242,110000015174,210000000695,0.05354142071
1705,双丰线,sfx,595653,10000010591,0242,10000007823,10000012643,0.00949825467
1706,京承线,jcx,605625,10001368783,0242,10000019217,10001365617,0.01231266553
1707,京承线,jcx,605625,10001368784,0242,10001365617,10000012932,0.00798376496
1708,,,595640,10000021706,0242,10000028103,210000025935,0.00705813544
1709,,,595642,10000015886,0242,10000018672,10000019011,0.00731281833
1710,,,595651,10000003583,0242,210000029017,10000004308,0.00407632149
1711,,,605623,10000010170,0242,10000025629,10000012163,0.06473145844
1712,京通线,jtx,605635,10000020111,0242,10000023632,10000024024,0.00147874136
1713,京通线,jtx,605645,10000020287,0242,10000004261,110000024243,0.03618958576
1714,双丰线,sfx,595652,10000020292,0242,10000011341,10000024249,0.01257781463
1715,双丰线,sfx,595652,10000020293,0242,10000004505,10000024249,0.01428261680
1716,京包线,jbx,605602,10000020982,0242,10000020943,110000025078,0.06591592601
1717,京承线,jcx,605634,10000017276,0242,10000026877,10000020637,0.00263792161
1718,京承线,jcx,605625,10000021506,0242,210000022320,10000025694,0.02443253758
1719,西北环线,xbhx,605611,10000023255,0242,10000005052,10000027740,0.03265670909
1720,,,595630,10000023537,0242,10000012536,10000028088,0.00008599509
1721,京广线,jgx,595651,10000023542,0242,10000015345,10000028096,0.00946849180
1722,,,595640,10000023548,0242,10000008982,10000028103,0.00441017617
1723,京沪线,jhx,595661,10000024371,0242,10000022337,10000029097,0.00012006001
1724,京广线,jgx,595640,10046245252,0242,10046243358,110000024963,0.02866971151
1725,,,595640,10046245254,0242,10046243358,10046243359,0.00047837961
1726,,,595640,10046245255,0242,10046243359,10046243357,0.00093205731
1727,,,595661,10000008239,0242,10000027421,10000009879,0.00299615442
1728,京包线,jbx,605547,10000007856,0242,10000009760,10000009427,0.02802511311
1729,,,595652,10000011749,0242,210000028841,10000014034,0.01043018448
1730,,,595671,10000011764,0242,10000023671,10000014051,0.00015030011
1731,双丰线,sfx,595652,10000011766,0242,10000017664,10000014053,0.03665777402
1732,,,595652,10000011767,0242,10000002821,10000014053,0.01316791297
1735,双丰线,sfx,595652,10000008922,0242,10000024249,10000010702,0.01106180477
1736,,,595652,10000008923,0242,10000012739,10000010702,0.00794783816
1738,,,595670,10000023874,0242,10000028958,10000028496,0.00392680663
1739,丰沙线,fsx,595670,10000023875,0242,10000016615,10000028496,0.00884932487
1740,,,595547,10000021269,0242,10000021555,10000025417,0.01050418407
1741,,,595672,10000019051,0242,10000025624,10000022753,0.00383673178
1742,大秦线,dqx,605557,10000026628,0242,210000002814,110000010758,0.03003379554
1743,双丰线,sfx,595664,10000022332,0242,10000023037,10000026665,0.02952884041
1744,,,595537,10000012652,0242,10000000452,10000015139,0.02056555525
